User,Card,Year,Month,Day,Amount,Merchant Name,MCC,Errors?,Is Fraud?,Hour,Minute
70,0,2015,12,6,2367,5805127065224074672,7349,,False,14,17
70,0,2015,12,9,18221,4241336128694185533,4814,,False,5,48
70,0,2015,12,14,6885,-521141999023077663,5815,,True,10,11
70,0,2015,12,14,2405,6455213054093379528,5815,,True,11,15
70,0,2016,1,2,20651,-9092677072201095172,4900,,False,13,46
70,0,2016,1,3,977,-521141999023077663,5815,,False,10,46
70,0,2016,1,3,36759,4241336128694185533,4814,,False,22,0
70,0,2016,1,9,18365,-9092677072201095172,4900,,False,13,52
70,0,2016,1,16,11092,-9092677072201095172,4900,,False,5,22
70,0,2016,1,21,2937,-9092677072201095172,4900,,False,14,5
70,0,2016,1,22,719,6455213054093379528,5815,,False,10,41
70,0,2016,1,26,576,-2042049018365856408,5815,,False,10,42
70,0,2016,1,29,9862,-7421093378627544099,5311,Insufficient Balance,False,14,37
70,0,2016,1,29,18798,-7421093378627544099,5311,,False,14,58
70,0,2016,2,5,5534,7035602569409149834,5311,,False,11,55
70,0,2016,2,16,3202,5805127065224074672,7349,,False,14,3
70,0,2016,2,23,11554,-9092677072201095172,4900,,False,5,28
70,0,2016,3,14,9377,-9092677072201095172,4900,,False,13,56
70,0,2016,3,18,1136,-2042049018365856408,5815,,False,10,41
70,0,2016,3,24,20395,8528733969764750207,4899,,False,5,3
70,0,2016,4,4,27814,4241336128694185533,4814,,False,22,2
70,0,2016,4,4,21506,4241336128694185533,4814,Bad Card Number,False,22,27
70,0,2016,4,14,21945,333722291367506728,4722,,False,7,17
70,0,2016,4,21,39860,-4330876803368231709,5045,,False,15,54
70,0,2016,4,22,8126,-7421093378627544099,5311,,False,11,57
70,0,2016,5,4,19888,-2392212127717286832,4899,,False,5,50
70,0,2016,5,9,29799,4241336128694185533,4814,,False,22,23
70,0,2016,5,10,12465,-9092677072201095172,4900,,False,13,42
70,0,2016,5,18,12822,7035602569409149834,5311,,False,14,20
70,0,2016,5,25,10590,-9092677072201095172,4900,,False,5,18
70,0,2016,5,28,676,6455213054093379528,5815,,False,11,24
70,0,2016,6,8,759,-521141999023077663,5815,,False,10,41
70,0,2016,6,9,21306,2743403607688382462,4899,,False,5,46
70,0,2016,6,24,13377,-9092677072201095172,4900,,False,13,33
70,0,2016,6,30,706,6455213054093379528,5815,,False,10,53
70,0,2016,7,11,2243,5805127065224074672,7349,,False,14,14
70,0,2016,7,17,27875,4241336128694185533,4814,,False,21,47
70,0,2016,7,21,15885,-2392212127717286832,4899,,False,5,39
70,0,2016,7,21,577,-2042049018365856408,5815,,False,10,37
70,0,2016,7,24,9329,7035602569409149834,5311,,False,8,29
70,0,2016,7,30,379,-2042049018365856408,5815,,False,10,44
70,0,2016,8,6,16925,4241336128694185533,4814,,False,5,39
70,0,2016,8,9,1048,-2042049018365856408,5815,,False,10,36
70,0,2016,8,13,17253,6654290286221782850,4899,,False,5,48
70,0,2016,8,21,800,-2042049018365856408,5815,,False,10,40
70,0,2016,8,22,10515,-9092677072201095172,4900,,False,5,29
70,0,2016,8,23,8911,-9092677072201095172,4900,,False,13,33
70,0,2016,8,23,12872,-9092677072201095172,4900,Bad Card Number,False,13,41
70,0,2016,8,24,9887,-9092677072201095172,4900,,False,5,24
70,0,2016,8,24,16527,4241336128694185533,4814,,False,23,13
70,0,2016,9,16,9569,-9092677072201095172,4900,,False,5,5
70,0,2016,9,16,19803,4241336128694185533,4814,,False,5,56
70,0,2016,9,18,23161,4241336128694185533,4814,,False,21,30
70,0,2016,9,30,580,-2042049018365856408,5815,,False,10,57
70,0,2016,10,2,16036,-9092677072201095172,4900,,False,13,39
70,0,2016,10,22,2502,-9092677072201095172,4900,,False,14,1
70,0,2016,10,26,893,-2042049018365856408,5815,,False,10,5
70,0,2016,10,28,9779,-9092677072201095172,4900,,False,4,34
70,0,2016,10,28,16598,-9092677072201095172,4900,,False,12,33
70,0,2016,10,28,8192,7035602569409149834,5311,,False,14,29
70,0,2016,11,4,15775,-9092677072201095172,4900,,False,13,47
70,0,2016,11,6,13920,-9092677072201095172,4900,,False,13,49
70,0,2016,11,13,8771,208649686760524778,5651,,False,8,48
70,0,2016,11,14,21766,4241336128694185533,4814,,False,5,41
70,0,2016,11,26,53456,-7105351384026467590,6300,,False,9,25
70,0,2016,12,10,5909,1592750315325530882,5192,,False,21,47
70,0,2016,12,12,736,6455213054093379528,5815,,False,10,32
70,0,2016,12,27,937,-521141999023077663,5815,,False,10,56
70,0,2016,12,31,15075,1108327803852946055,4899,,False,5,31
71,0,2015,1,1,12030,4241336128694185533,4814,,False,0,28
71,0,2015,1,10,7133,-2392212127717286832,4899,,False,7,2
71,0,2015,2,2,19598,-1243653537087039368,6300,,False,21,23
71,0,2015,3,26,2053,-6458444334611773637,4784,,False,12,33
71,0,2015,3,31,3362,-6458444334611773637,4784,,False,12,40
71,0,2015,4,22,30493,-7105351384026467590,6300,,False,20,32
71,0,2015,5,12,4489,4241336128694185533,4814,,False,15,28
71,0,2015,5,28,9189,4241336128694185533,4814,,False,0,2
71,0,2015,6,1,5943,7035602569409149834,5311,,False,13,47
71,0,2015,6,10,4842,4241336128694185533,4814,,False,7,21
71,0,2015,7,11,10542,4241336128694185533,4814,,False,0,11
71,0,2015,9,1,3916,-6458444334611773637,4784,,False,13,4
71,0,2015,9,10,17204,3900920090343001383,6300,,False,20,57
71,0,2015,9,19,519,7035602569409149834,5311,,False,14,43
71,0,2015,9,20,3901,4241336128694185533,4814,,False,15,46
71,0,2015,10,1,5471,-8338381919281017248,4899,,False,7,5
71,0,2015,10,27,68192,-8112988161765547736,4511,,False,20,17
71,0,2015,11,3,4156,-6458444334611773637,4784,,False,13,12
71,0,2015,12,20,7683,4241336128694185533,4814,,False,7,16
71,0,2016,1,9,6111,-7421093378627544099,5311,,False,13,30
71,0,2016,1,14,8066,8528733969764750207,4899,,False,6,55
71,0,2016,1,21,9940,4241336128694185533,4814,,False,0,5
71,0,2016,1,23,7146,1108327803852946055,4899,,False,7,54
71,0,2016,1,23,13888,-251963058997883630,6300,,False,20,41
71,0,2016,2,3,459,7035602569409149834,5311,,False,14,37
71,0,2016,2,26,17442,-2553121408496033070,6300,,False,20,31
71,0,2016,3,11,5312,4241336128694185533,4814,,False,15,30
71,0,2016,3,23,7949,1108327803852946055,4899,,False,7,53
71,0,2016,5,1,5229,4241336128694185533,4814,,False,15,57
71,0,2016,5,9,4762,-7421093378627544099,5311,,False,14,55
71,0,2016,5,16,6433,4241336128694185533,4814,,False,7,5
71,0,2016,6,3,8687,1108327803852946055,4899,,False,7,7
71,0,2016,6,24,5045,4241336128694185533,4814,,False,14,36
71,0,2016,8,12,9406,1108327803852946055,4899,,False,7,2
71,0,2016,8,21,3876,4241336128694185533,4814,,False,14,49
71,0,2016,9,7,9271,4241336128694185533,4814,,False,0,8
71,0,2016,9,22,6183,1108327803852946055,4899,,False,8,29
71,0,2016,9,28,687,-7421093378627544099,5311,,False,14,38
71,0,2016,9,29,8794,-8338381919281017248,4899,,False,7,8
71,0,2016,10,6,8890,1108327803852946055,4899,,False,7,47
71,0,2016,10,20,5046,4241336128694185533,4814,,False,0,1
71,0,2016,10,20,11847,4168533264539032113,6300,,False,20,48
71,0,2016,11,26,4513,4241336128694185533,4814,,False,15,47
71,1,2015,1,16,8458,-3289339997738008669,4899,,False,7,18
71,1,2015,2,24,7140,4241336128694185533,4814,,False,0,13
71,1,2015,3,1,2472,-6458444334611773637,4784,,False,12,49
71,1,2015,6,9,5649,-7421093378627544099,5311,,False,13,59
71,1,2015,6,18,7721,208649686760524778,5651,,False,15,54
71,1,2015,6,26,10510,4241336128694185533,4814,,False,0,39
71,1,2015,7,1,8815,4241336128694185533,4814,,False,0,11
71,1,2015,8,1,10353,4241336128694185533,4814,,False,0,0
71,1,2015,8,13,4745,4241336128694185533,4814,,False,15,35
71,1,2015,8,19,6110,2743403607688382462,4899,,False,7,26
71,1,2015,9,7,3119,-6458444334611773637,4784,,False,12,4
71,1,2015,9,16,20315,-1263341878135739419,6300,,False,20,33
71,1,2015,9,23,8873,-3289339997738008669,4899,,False,7,0
71,1,2015,9,25,9085,6654290286221782850,4899,,False,7,59
71,1,2015,10,24,9368,4241336128694185533,4814,,False,0,26
71,1,2015,10,30,24700,3694722044710185708,4722,,False,16,0
71,1,2015,10,31,12388,3694722044710185708,4722,,False,7,9
71,1,2015,11,7,20404,7262968073215777421,6300,,False,20,53
71,1,2015,11,14,6149,4241336128694185533,4814,,False,7,0
71,1,2015,11,24,2646,-6458444334611773637,4784,,False,12,38
71,1,2016,1,23,2489,1108327803852946055,4899,Technical Glitch,False,7,41
71,1,2016,1,24,12339,4241336128694185533,4814,,False,0,9
71,1,2016,2,7,4676,4241336128694185533,4814,,False,15,41
71,1,2016,2,26,10747,-2553121408496033070,6300,Insufficient Balance,False,20,36
71,1,2016,3,9,6519,8528733969764750207,4899,,False,7,23
71,1,2016,4,16,37400,7501849281341469857,4722,,False,23,54
71,1,2016,4,17,22933,7501849281341469857,4722,,False,1,41
71,1,2016,5,11,6294,-7421093378627544099,5311,,False,13,0
71,1,2016,5,13,5969,1108327803852946055,4899,,False,7,28
71,1,2016,6,2,3282,-6458444334611773637,4784,,False,12,35
71,1,2016,6,22,11284,4241336128694185533,4814,,False,0,27
71,1,2016,8,2,12856,4888074371193873697,6300,,False,20,36
71,1,2016,8,24,5850,-7421093378627544099,5311,,False,13,55
71,1,2016,8,26,8996,-251963058997883630,6300,,False,20,55
71,1,2016,9,5,3887,-6458444334611773637,4784,,False,12,42
71,1,2016,11,1,3316,-7421093378627544099,5311,,False,7,29
71,1,2016,11,16,17957,-1263341878135739419,6300,,False,21,13
71,1,2016,11,22,11175,4241336128694185533,4814,,False,0,13
71,1,2016,12,2,9422,4241336128694185533,4814,,False,7,4
71,1,2016,12,3,9095,-8338381919281017248,4899,,False,7,5
73,0,2015,1,17,3298,8475032541207447973,4784,,False,14,28
73,0,2015,1,18,4365,8475032541207447973,4784,,False,14,22
73,0,2015,1,24,9603,4241336128694185533,4814,,False,0,35
73,0,2015,4,14,11253,4241336128694185533,4814,,False,0,49
73,0,2015,5,18,2859,8475032541207447973,4784,,False,14,25
73,0,2015,7,12,4660,208649686760524778,5651,,False,13,28
73,0,2015,8,29,3807,8475032541207447973,4784,,False,14,3
73,0,2016,3,3,27600,7501849281341469857,4722,,False,22,42
73,0,2016,3,4,-27600,7501849281341469857,4722,,False,22,32
73,0,2016,3,4,11010,7501849281341469857,4722,,False,22,56
73,0,2016,6,20,859,7035602569409149834,5311,,False,17,53
73,0,2016,10,26,3509,8475032541207447973,4784,,False,14,18
73,0,2016,11,26,7500,7035602569409149834,5311,,False,3,33
73,1,2015,4,8,7285,-7421093378627544099,5311,,False,3,20
73,1,2015,5,11,5428,7035602569409149834,5311,,False,7,0
73,1,2015,5,13,11401,-2553121408496033070,6300,,False,14,49
73,1,2015,5,19,3976,-7421093378627544099,5311,,False,7,8
73,1,2015,5,28,3708,-7421093378627544099,5311,,False,7,7
73,1,2015,7,1,207,-7421093378627544099,5311,,False,21,26
73,1,2015,7,2,338,7035602569409149834,5311,,False,17,31
73,1,2015,7,26,7224,-7421093378627544099,5311,,False,3,56
73,1,2015,8,28,2982,-7421093378627544099,5311,,False,7,19
73,1,2015,10,1,12750,3400801791371040358,6300,,False,14,50
73,1,2015,10,5,6838,1108327803852946055,4899,,False,13,4
73,1,2016,1,19,13457,4241336128694185533,4814,,False,0,54
73,1,2016,8,6,12960,6654290286221782850,4899,,False,13,13
73,1,2016,8,31,9801,4241336128694185533,4814,,False,0,38
73,1,2016,9,2,3315,4241336128694185533,4814,,False,0,38
73,1,2016,9,2,3980,7035602569409149834,5311,,False,7,8
73,1,2016,10,13,11612,4241336128694185533,4814,,False,0,16
73,1,2016,11,14,6837,7035602569409149834,5311,,False,3,36
73,1,2016,11,25,2001,8475032541207447973,4784,,False,14,23
73,1,2016,12,17,2720,7035602569409149834,5311,,False,6,46
73,1,2016,12,17,10024,-8338381919281017248,4899,,False,13,12
73,1,2016,12,29,7627,7035602569409149834,5311,,False,3,53
73,2,2016,3,28,4756,8475032541207447973,4784,,False,14,17
73,3,2015,2,14,2036,7035602569409149834,5311,,False,7,52
73,3,2015,3,2,9710,7035602569409149834,5311,,False,3,31
73,3,2015,4,20,9950,-3289339997738008669,4899,,False,13,28
73,3,2015,7,8,12324,1108327803852946055,4899,,False,13,7
73,3,2015,9,9,6944,7035602569409149834,5311,Insufficient Balance,False,4,16
73,3,2015,9,11,8261,2743403607688382462,4899,,False,13,16
73,3,2015,9,30,10754,4241336128694185533,4814,,False,0,45
73,3,2015,11,13,1917,8475032541207447973,4784,,False,14,33
73,3,2016,3,20,3947,-7421093378627544099,5311,,False,7,36
73,3,2016,3,28,9951,4241336128694185533,4814,,False,0,46
73,3,2016,5,23,46400,3694722044710185708,4722,,False,23,41
73,3,2016,6,22,1820,8475032541207447973,4784,,False,14,10
73,3,2016,8,10,7861,-7421093378627544099,5311,,False,3,37
73,3,2016,8,30,81875,-8112988161765547736,4511,,False,4,58
73,3,2016,9,11,2906,-7421093378627544099,5311,,False,16,29
73,3,2016,9,27,9858,-8338381919281017248,4899,,False,13,6
73,3,2016,10,2,3022,8475032541207447973,4784,,False,14,11
73,3,2016,12,11,13036,4241336128694185533,4814,,False,0,44
73,3,2016,12,13,3166,7035602569409149834,5311,,False,7,24
73,4,2015,4,23,14531,8528733969764750207,4899,,False,13,3
73,4,2015,7,2,11983,4241336128694185533,4814,,False,12,59
73,4,2015,8,13,8075,4241336128694185533,4814,,False,13,40
73,4,2015,8,21,3093,8475032541207447973,4784,,False,14,17
73,4,2015,11,13,9786,4241336128694185533,4814,,False,13,0
73,4,2015,11,29,8678,8528733969764750207,4899,,False,13,13
73,4,2015,12,19,3333,208649686760524778,5651,,False,9,37
73,4,2015,12,19,1058,-7421093378627544099,5311,,False,11,28
73,4,2016,2,1,3067,8475032541207447973,4784,,False,14,57
73,4,2016,2,8,16747,7501849281341469857,4722,,False,9,19
73,4,2016,2,25,4837,1913477460590765860,5300,,True,10,0
73,4,2016,2,25,42200,-6161792371494728879,3389,,True,10,24
73,4,2016,2,25,5331,-2042049018365856408,5815,,True,11,11
73,4,2016,2,25,1358,-4752064311331295725,4214,,True,13,42
73,4,2016,2,29,15703,-6161792371494728879,3389,,True,10,10
73,4,2016,2,29,-42200,-6161792371494728879,3389,,True,10,27
73,4,2016,6,22,3403,8475032541207447973,4784,Bad Card Number,False,14,27
73,4,2016,7,20,1161,7035602569409149834,5311,,False,7,47
73,4,2016,7,22,11150,-2392212127717286832,4899,,False,13,27
73,4,2016,8,12,2987,4241336128694185533,4814,,False,0,34
73,4,2016,8,13,3816,208649686760524778,5651,,False,13,20
73,4,2016,9,11,792,-5904116920141006298,5719,,True,12,14
73,4,2016,9,11,35210,-6761066196029841443,5310,,True,12,18
73,4,2016,9,11,602,3414527459579106770,5651,,True,17,16
73,4,2016,9,11,13925,1913477460590765860,5300,,True,19,54
73,4,2016,9,27,4029,8475032541207447973,4784,,False,13,7
73,4,2016,11,20,5490,-7759074308363763111,5651,Insufficient Balance,True,10,10
73,4,2016,11,20,2436,9057735476014445185,5311,,True,10,19
73,4,2016,11,20,1258,-1677177681046431359,5310,,True,16,21
73,4,2016,11,20,21447,6638733030674458413,5732,,True,17,20
73,4,2016,11,20,11809,7479593622964634169,5311,,True,18,5
73,6,2015,2,26,1921,8475032541207447973,4784,,False,14,14
73,6,2015,3,13,9163,-8338381919281017248,4899,,False,13,22
73,6,2015,9,9,6891,7035602569409149834,5311,,False,4,10
73,6,2015,11,16,9464,4241336128694185533,4814,,False,12,8
73,6,2016,1,11,11458,-8338381919281017248,4899,,False,13,7
73,6,2016,2,2,8064,4241336128694185533,4814,,False,13,3
73,6,2016,2,8,7435,-6796080605569913348,4722,,False,21,51
73,6,2016,2,10,5894,-7421093378627544099,5311,,False,13,23
73,6,2016,2,13,9475,4241336128694185533,4814,,False,13,12
73,6,2016,3,29,9483,4241336128694185533,4814,,False,12,32
73,6,2016,5,15,71840,-8112988161765547736,4511,,False,1,4
73,6,2016,6,30,2892,8475032541207447973,4784,,False,14,29
73,6,2016,10,6,9853,-3289339997738008669,4899,,False,13,16
73,6,2016,10,16,13667,4168533264539032113,6300,,False,14,58
73,6,2016,10,23,3596,8475032541207447973,4784,,False,13,45
73,6,2016,10,27,11134,4241336128694185533,4814,,False,13,6
73,6,2016,12,4,13635,-2392212127717286832,4899,,False,13,10
73,6,2016,12,5,3943,-7421093378627544099,5311,,False,7,11
73,6,2016,12,14,8319,-7421093378627544099,5311,,False,3,42
74,0,2015,1,22,6675,-1263341878135739419,6300,,False,21,37
74,0,2015,1,30,1286,-521141999023077663,5815,,False,8,16
74,0,2015,2,4,8160,-4241409341442030551,7349,,False,8,47
74,0,2015,2,4,5565,-4236199745481231154,6300,,False,21,36
74,0,2015,2,8,22268,6654290286221782850,4899,,False,10,33
74,0,2015,2,17,31275,4241336128694185533,4814,,False,10,44
74,0,2015,3,8,1185,6455213054093379528,5815,,False,8,4
74,0,2015,3,22,12465,-7421093378627544099,5311,,False,11,37
74,0,2015,4,13,5341,727888284313957713,6300,,False,21,40
74,0,2015,4,22,11924,2103852085786612931,4900,,False,14,39
74,0,2015,4,26,12488,7035602569409149834,5311,,False,11,22
74,0,2015,4,28,24268,1108327803852946055,4899,,False,10,33
74,0,2015,5,10,5210,4168533264539032113,6300,,False,21,36
74,0,2015,5,11,1138,-521141999023077663,5815,,False,8,24
74,0,2015,5,22,4721,-7421093378627544099,5311,,False,9,40
74,0,2015,6,24,16318,2103852085786612931,4900,,False,14,41
74,0,2015,6,30,1618,1706641973610602347,5192,,False,13,13
74,0,2015,8,2,6612,5319358629056375890,4900,,False,14,48
74,0,2015,8,29,13522,2103852085786612931,4900,,False,15,37
74,0,2015,8,30,1368,-2042049018365856408,5815,,False,8,1
74,0,2015,9,8,4851,5805127065224074672,7349,,False,8,18
74,0,2015,10,4,14038,2103852085786612931,4900,,False,14,43
74,0,2015,10,7,14605,-7421093378627544099,5311,Bad Expiration,False,11,25
74,0,2015,10,9,13161,5319358629056375890,4900,,False,14,56
74,0,2015,10,19,7101,-7421093378627544099,5311,,False,15,1
74,0,2015,10,25,10003,5319358629056375890,4900,,False,6,57
74,0,2015,10,25,8781,-7421093378627544099,5311,,False,11,17
74,0,2015,11,16,16911,-7421093378627544099,5311,Insufficient Balance,False,11,21
74,0,2015,11,16,9893,-7421093378627544099,5311,,False,11,21
74,0,2016,1,14,18265,1108327803852946055,4899,,False,10,43
74,0,2016,1,27,6006,-4241409341442030551,7349,,False,8,36
74,0,2016,2,17,18363,-8338381919281017248,4899,,False,10,44
74,0,2016,3,3,13002,5319358629056375890,4900,,False,14,56
74,0,2016,3,19,348,7035602569409149834,5311,,False,13,12
74,0,2016,4,9,6643,3400801791371040358,6300,,False,21,52
74,0,2016,5,14,25535,-2392212127717286832,4899,,False,10,59
74,0,2016,7,18,13835,-7421093378627544099,5311,,False,11,11
74,0,2016,7,22,4423,2103852085786612931,4900,,False,8,42
74,0,2016,7,24,13162,7035602569409149834,5311,,False,11,21
74,0,2016,8,2,25160,4796006601552743675,5732,,False,15,44
74,0,2016,8,8,1149,6455213054093379528,5815,,False,8,10
74,0,2016,8,20,12418,5319358629056375890,4900,,False,14,45
74,0,2016,9,16,11771,-7421093378627544099,5311,,False,11,28
74,0,2016,10,3,8438,-7421093378627544099,5311,,False,11,14
74,0,2016,10,7,11367,-7421093378627544099,5311,,False,11,2
74,0,2016,12,8,17347,-7421093378627544099,5311,,False,11,7
74,0,2016,12,18,7104,-7421093378627544099,5311,,False,11,20
74,0,2016,12,29,11810,5319358629056375890,4900,,False,6,30
74,1,2015,1,2,7161,2103852085786612931,4900,,False,8,59
74,1,2015,2,6,8701,5319358629056375890,4900,,False,7,7
74,1,2015,2,7,11814,7035602569409149834,5311,,False,11,22
74,1,2015,2,16,10049,-7421093378627544099,5311,,False,10,33
74,1,2015,3,6,1119,-2042049018365856408,5815,,False,8,3
74,1,2015,3,8,11442,-7421093378627544099,5311,,False,11,6
74,1,2015,3,17,6728,-4241409341442030551,7349,,False,8,40
74,1,2015,4,21,6413,-4241409341442030551,7349,,False,8,43
74,1,2015,5,14,31633,-8338381919281017248,4899,,False,10,44
74,1,2015,5,22,6307,4168533264539032113,6300,,False,21,30
74,1,2015,5,25,5541,-1243653537087039368,6300,,False,21,53
74,1,2015,6,5,729,6455213054093379528,5815,,False,8,11
74,1,2015,6,8,1215,-2042049018365856408,5815,,False,8,15
74,1,2015,6,14,11099,2103852085786612931,4900,,False,6,48
74,1,2015,7,16,2236,752153245557342130,5192,,False,13,27
74,1,2015,8,6,7798,-7421093378627544099,5311,,False,11,26
74,1,2015,8,18,12012,5319358629056375890,4900,,False,14,37
74,1,2015,9,9,9332,3635551857898739641,5310,,True,11,42
74,1,2015,9,9,65658,-3693650930986299431,4814,,True,12,12
74,1,2015,9,9,12548,-2916542501422915698,5719,,True,15,13
74,1,2015,9,9,118983,-7576589894704936102,4411,,True,17,11
74,1,2015,9,11,23,3189517333335617109,5311,,True,12,31
74,1,2015,9,11,14156,-5693635707082433953,4112,,True,15,21
74,1,2015,9,11,12365,6759623715801000040,5311,,True,15,32
74,1,2015,9,11,12497,1913477460590765860,5300,,True,16,26
74,1,2015,9,15,1774,-6258285442841087915,5192,,False,13,0
74,1,2015,10,1,806,7035602569409149834,5311,,False,6,16
74,1,2015,10,4,1155,6455213054093379528,5815,,False,8,8
74,1,2015,10,28,1286,-2042049018365856408,5815,,False,8,21
74,1,2015,10,30,894,-2042049018365856408,5815,,False,8,2
74,1,2015,10,30,12821,-7421093378627544099,5311,,False,11,17
74,1,2015,11,24,1272,-521141999023077663,5815,,False,8,22
74,1,2015,12,9,5829,5319358629056375890,4900,,False,8,54
74,1,2015,12,14,38000,1270471339275628505,3730,,True,11,33
74,1,2015,12,21,17022,1270471339275628505,3730,Insufficient Balance,True,9,34
74,1,2015,12,21,-38000,1270471339275628505,3730,,True,9,59
74,1,2016,2,10,1144,-2042049018365856408,5815,,False,8,18
74,1,2016,2,14,1324,6455213054093379528,5815,,False,8,1
74,1,2016,2,16,12694,7035602569409149834,5311,,False,11,28
74,1,2016,7,5,6124,5805127065224074672,7349,,False,8,48
74,1,2016,8,19,13897,-7421093378627544099,5311,,False,11,2
74,1,2016,8,24,4897,-7421093378627544099,5311,,False,15,1
74,1,2016,9,6,23415,-2392212127717286832,4899,,False,10,33
74,1,2016,9,29,589,7035602569409149834,5311,,False,16,34
74,2,2015,1,16,1149,6455213054093379528,5815,,False,8,6
74,2,2015,1,19,12745,-7421093378627544099,5311,,False,11,24
74,2,2015,1,29,4275,-7421093378627544099,5311,,False,9,5
74,2,2015,1,29,692,4494075072039417025,5192,,False,13,1
74,2,2015,2,13,11268,-7421093378627544099,5311,,False,10,44
74,2,2015,3,28,6302,5805127065224074672,7349,,False,8,35
74,2,2015,6,19,11635,-7421093378627544099,5311,,False,11,12
74,2,2015,7,16,18218,4241336128694185533,4814,,False,10,50
74,2,2015,9,25,11507,7035602569409149834,5311,,False,11,28
74,2,2015,10,7,12437,-7421093378627544099,5311,,False,11,12
74,2,2015,10,10,13399,5319358629056375890,4900,,False,14,30
74,2,2015,12,5,6176,5319358629056375890,4900,,False,6,31
74,2,2015,12,5,14562,2103852085786612931,4900,,False,14,35
74,2,2015,12,27,1101,6455213054093379528,5815,,False,7,42
74,2,2016,1,6,4131,-7421093378627544099,5311,,False,9,7
74,2,2016,1,24,1109,-2042049018365856408,5815,,False,8,7
74,2,2016,2,1,7424,2103852085786612931,4900,,False,7,15
74,2,2016,2,13,13512,-7421093378627544099,5311,,False,11,27
74,2,2016,2,14,6194,5319358629056375890,4900,,False,7,15
74,2,2016,3,1,7118,7085239280536365648,6300,,False,21,35
74,2,2016,3,9,1921,1592750315325530882,5192,,False,13,19
74,2,2016,3,21,7594,5319358629056375890,4900,,False,8,53
74,2,2016,3,24,8790,5319358629056375890,4900,,False,6,57
74,2,2016,4,26,14748,7035602569409149834,5311,,False,11,27
74,2,2016,4,29,9333,5319358629056375890,4900,,False,6,32
74,2,2016,5,14,4317,-7421093378627544099,5311,,False,9,13
74,2,2016,5,27,9373,2103852085786612931,4900,Bad Card Number,False,6,39
74,2,2016,5,27,11303,2103852085786612931,4900,,False,6,56
74,2,2016,6,3,1786,1592750315325530882,5192,,False,13,5
74,2,2016,6,11,15600,3694722044710185708,4722,,False,12,59
74,2,2016,6,15,-15600,3694722044710185708,4722,,False,5,15
74,2,2016,7,6,9229,-7421093378627544099,5311,,False,11,3
74,2,2016,7,17,873,6455213054093379528,5815,,False,8,27
74,2,2016,8,26,29280,4241336128694185533,4814,Bad Card Number,False,10,55
74,2,2016,9,26,6702,-2553121408496033070,6300,,False,21,37
74,2,2016,11,29,4016,-7421093378627544099,5311,,False,9,21
74,2,2016,12,4,1140,3171265326373490013,5192,,False,13,23
74,2,2016,12,5,9631,5319358629056375890,4900,,False,6,48
74,2,2016,12,20,368,208649686760524778,5651,,False,8,45
74,3,2015,1,2,9763,2103852085786612931,4900,,False,14,33
74,3,2015,1,5,10204,5319358629056375890,4900,,False,14,39
74,3,2015,2,3,17785,4241336128694185533,4814,,False,10,31
74,3,2015,3,3,11190,8245762104511734345,5661,,False,22,34
74,3,2015,3,25,1547,-2042049018365856408,5815,,False,9,9
74,3,2015,4,1,9806,5319358629056375890,4900,,False,5,31
74,3,2015,5,6,8692,5319358629056375890,4900,,False,6,55
74,3,2015,5,6,15895,-7421093378627544099,5311,,False,11,10
74,3,2015,7,19,25869,2743403607688382462,4899,,False,10,38
74,3,2015,7,20,5186,815048164705147981,6300,,False,21,52
74,3,2015,7,30,13495,1108327803852946055,4899,,False,10,32
74,3,2015,8,25,9169,5319358629056375890,4900,,False,9,2
74,3,2015,9,8,7035,5805127065224074672,7349,"Bad CVV,Insufficient Balance",False,8,3
74,3,2015,9,22,14005,2103852085786612931,4900,,False,6,36
74,3,2015,9,23,24514,8528733969764750207,4899,,False,10,28
74,3,2015,10,2,16066,5319358629056375890,4900,,False,14,39
74,3,2015,10,10,16861,5319358629056375890,4900,Insufficient Balance,False,14,34
74,3,2015,11,8,1181,-2042049018365856408,5815,,False,8,29
74,3,2015,11,23,24334,6654290286221782850,4899,,False,10,37
74,3,2015,12,11,9778,8245762104511734345,5661,,False,23,29
74,3,2015,12,19,1071,-2042049018365856408,5815,,False,8,26
74,3,2016,1,1,27208,1108327803852946055,4899,,False,10,38
74,3,2016,1,4,99777,-8112988161765547736,4511,,False,5,47
74,3,2016,1,6,653,-521141999023077663,5815,,False,8,5
74,3,2016,3,21,8552,-7421093378627544099,5311,,False,11,16
74,3,2016,3,21,12188,5319358629056375890,4900,,False,14,53
74,3,2016,3,31,25162,-2392212127717286832,4899,,False,10,38
74,3,2016,4,5,48500,-112121233619748226,3509,,True,15,5
74,3,2016,4,11,-48500,-112121233619748226,3509,,True,14,33
74,3,2016,4,11,18968,-112121233619748226,3509,,True,14,49
74,3,2016,4,16,15010,2103852085786612931,4900,,False,14,45
74,3,2016,4,30,6355,8860779126936896686,6300,,False,21,44
74,3,2016,5,21,5282,7035602569409149834,5311,,False,9,21
74,3,2016,5,25,11912,5319358629056375890,4900,,False,15,23
74,3,2016,5,31,5604,7262968073215777421,6300,,False,21,13
74,3,2016,8,23,12679,-7421093378627544099,5311,,False,11,27
74,3,2016,8,24,9340,5319358629056375890,4900,,False,6,38
74,3,2016,8,26,17191,4241336128694185533,4814,,False,10,32
74,3,2016,8,31,11143,2103852085786612931,4900,,False,14,56
74,3,2016,9,2,12940,2103852085786612931,4900,,False,14,41
